"// SOMLIT somlit.fr";;;;;;;;;;;;;;;;;;;;;;;
"// hydro 480087e0f2ecc126";2023-04-14;07:15:48;;;;;;;;;;;;;;;;;;;;;
ID_SITE;DATE;HEURE;COEF_MAREE;MAREE;PROF_TEXT;PROF_NUM;nomSite*;gpsLat*;gpsLong*;S;qS;O;qO;PH;qPH;NH4;qNH4;NO3;qNO3;NO2;qNO2;PO4;qPO4
//;(yyyy-mm-dd);(hh:mm:ss);-;-;-;m;;(wgs84);(wgs84);PSU;;ml/l;;;;µmol/l;;µmol/l;;µmol/l;;µmol/l;
12;2016-10-04;08:46:04;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.060;2;5.63;6;7.993;6;0.014;0;0.22;2;0.01;0;0.03;2
12;2016-10-11;08:18:29;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.299;2;5.14;6;8.010;6;0.032;6;0.37;2;0.02;0;0.03;2
12;2016-10-11;08:20:15;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.277;2;5.26;6;8.007;6;0.028;0;0.32;2;0.01;0;0.01;0
12;2016-10-18;09:04:48;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.269;2;5.14;6;7.974;6;999999;1;0.30;2;0.01;0;0.02;0
12;2016-10-18;09:06:27;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.188;2;5.37;6;7.994;6;999999;1;999999;1;0.02;0;0.09;2
12;2016-10-26;09:04:39;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.240;2;5.16;6;7.988;6;0.057;6;0.14;2;0.03;0;0.09;2
12;2016-10-26;09:06:22;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.207;2;5.31;6;7.991;6;0.114;6;0.14;2;0.05;2;0.11;2
12;2016-11-02;10:09:14;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.222;2;5.32;6;7.995;6;0.055;6;0.18;2;0.01;0;0.11;2
12;2016-11-02;10:11:16;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.192;2;5.35;6;7.980;6;0.110;6;0.12;2;0.02;0;0.08;2
12;2016-11-08;09:55:17;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.166;2;5.36;6;7.926;6;0.106;6;0.36;2;0.09;2;0.07;2
12;2016-11-08;09:56:51;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.091;2;5.44;6;7.989;6;0.059;6;0.31;2;0.14;2;0.07;2
12;2016-11-15;10:03:01;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.203;2;5.34;6;7.992;6;0.039;6;0.23;2;0.05;2;0.08;2
12;2016-11-15;10:04:21;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.225;2;5.35;6;7.956;6;0.026;0;0.19;2;0.15;2;0.07;2
12;2016-11-22;09:51:18;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.069;2;5.40;6;7.971;6;0.163;6;0.58;2;0.07;2;0.08;2
12;2016-11-22;09:52:06;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.191;2;5.35;6;7.976;6;0.069;6;0.26;2;0.07;2;0.06;2
12;2016-11-30;09:44:35;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.088;2;5.42;6;7.983;6;0.173;6;0.44;2;0.07;2;0.05;2
12;2016-11-30;09:46:16;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.180;2;5.44;6;7.976;6;0.049;6;0.18;2;0.04;2;0.06;2
12;2016-12-06;10:18:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.163;2;5.37;6;7.977;6;0.098;6;0.25;2;0.06;2;0.05;2
12;2016-12-06;10:19:44;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.202;2;5.34;6;7.974;6;0.057;6;0.29;2;0.06;2;0.06;2
12;2016-12-13;10:06:04;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.178;2;5.48;6;7.975;6;0.078;6;0.17;2;0.07;2;0.04;2
12;2016-12-13;10:06:50;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.183;2;5.41;6;7.973;6;0.072;6;0.22;2;0.07;2;0.03;2
12;2016-12-21;10:38:26;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.196;2;5.51;6;7.971;6;0.124;6;0.35;2;0.07;2;0.04;2
12;2016-12-21;10:40:05;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.197;2;5.45;6;7.969;6;0.125;6;0.23;2;0.08;2;999999;1
12;2017-01-03;09:53:47;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.124;2;5.58;6;7.975;6;0.070;6;0.28;2;0.11;2;0.04;2
12;2017-01-03;09:54:58;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.133;2;5.19;2;7.960;6;0.063;6;0.23;2;0.11;2;0.03;2
12;2017-01-10;07:33:15;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.155;2;5.60;6;7.964;6;0.017;0;0.42;2;0.14;2;0.03;2
12;2017-01-10;07:34:24;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.166;2;5.55;6;7.949;6;0.019;0;0.39;2;0.11;2;0.03;2
12;2017-01-17;07:48:48;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.170;2;5.50;6;7.955;6;0.186;6;0.69;2;0.16;2;0.09;2
12;2017-01-17;07:50:07;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.172;2;5.55;6;7.976;6;0.124;6;0.71;2;0.16;2;0.03;2
12;2017-01-24;08:11:05;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.199;2;5.61;6;7.929;6;0.333;3;1.06;2;0.14;2;0.04;2
12;2017-01-24;08:12:14;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.200;2;5.59;6;7.927;6;0.036;6;1.36;2;0.14;2;0.04;2
12;2017-01-31;08:11:46;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.203;2;5.64;6;7.936;6;0.010;0;1.31;2;0.16;2;0.03;2
12;2017-01-31;08:13:21;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.203;2;5.59;6;7.927;6;0.015;0;1.20;2;0.16;2;0.06;2
12;2017-02-07;08:06:42;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.208;2;5.67;6;7.912;6;0.009;0;1.36;2;0.19;2;0.03;2
12;2017-02-07;08:08:14;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.222;2;5.53;6;7.933;6;0.017;0;1.40;2;0.18;2;0.04;2
12;2017-02-14;07:51:27;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.213;2;5.65;6;7.929;6;0.015;0;1.23;2;0.19;2;0.03;2
12;2017-02-14;07:52:43;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.212;2;5.63;6;7.936;6;0.011;0;1.11;2;0.19;2;0.03;2
12;2017-02-21;07:53:16;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.220;2;5.78;6;7.924;6;0.008;0;0.70;2;0.13;2;0.03;2
12;2017-02-21;07:54:01;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.251;2;5.54;6;7.924;6;0.006;0;1.25;2;0.19;2;0.03;2
12;2017-03-01;07:30:13;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.039;2;5.68;6;7.932;6;0.008;0;1.14;2;0.13;2;0.12;2
12;2017-03-01;07:31:30;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.230;2;5.65;6;7.927;6;0.010;0;1.07;2;0.22;2;0.08;2
12;2017-03-07;07:48:34;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.214;2;5.68;6;7.945;6;0.008;0;0.74;2;0.19;2;0.03;2
12;2017-03-07;07:51:33;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.257;2;5.65;6;7.922;6;0.010;0;1.66;2;0.17;2;0.09;2
12;2017-03-14;08:32:56;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.199;2;5.94;6;7.947;6;0.015;0;0.57;2;0.08;2;0.06;2
12;2017-03-14;08:34:34;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.219;2;5.85;6;7.927;6;0.015;0;0.71;2;0.11;2;0.05;2
12;2017-03-21;08:00:22;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.129;2;5.92;6;7.948;6;0.263;6;0.55;2;0.05;2;0.04;2
12;2017-03-21;08:01:35;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.174;2;5.85;6;7.935;6;0.082;6;0.51;2;0.11;2;0.07;2
12;2017-03-28;06:55:12;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.045;2;5.94;6;7.937;6;0.217;6;0.57;2;0.06;2;0.06;2
12;2017-03-28;06:56:31;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.162;2;5.82;6;7.948;6;0.157;6;0.41;2;0.11;2;0.05;2
12;2017-04-04;08:14:05;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.029;2;5.97;6;7.933;6;0.135;6;0.54;2;0.05;2;0.05;2
12;2017-04-04;08:15:28;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.077;2;5.89;6;7.952;6;0.127;6;0.58;2;0.06;2;0.03;2
12;2017-04-11;06:53:48;0.00;inc;S;1.00;"Point B";43.6833;7.31667;37.943;2;5.89;6;7.933;6;0.089;6;0.78;2;0.04;2;0.10;2
12;2017-04-11;06:54:59;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.096;2;5.83;6;7.934;6;0.054;6;0.49;2;0.08;2;0.05;2
12;2017-04-18;06:53:38;0.00;inc;S;1.00;"Point B";43.6833;7.31667;37.900;2;5.78;6;7.940;6;0.081;6;0.45;2;0.03;2;0.08;2
12;2017-04-18;06:54:23;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.094;2;5.82;6;7.945;6;0.036;6;0.41;2;0.12;2;0.06;2
12;2017-04-25;06:48:53;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.044;2;5.84;6;7.974;6;0.009;0;0.37;2;0.03;0;0.07;2
12;2017-04-25;06:50:24;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.121;2;5.81;6;7.930;6;0.011;0;0.50;2;0.08;2;0.09;2
12;2017-05-02;06:50:17;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.014;2;5.88;6;7.946;6;0.010;0;0.44;2;0.02;0;0.08;2
12;2017-05-02;06:51:55;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.085;2;5.81;6;7.943;6;0.004;0;0.20;2;0.02;0;0.05;2
12;2017-05-09;06:50:40;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.019;2;5.88;6;7.968;6;0.017;0;0.42;2;0.02;0;0.09;2
12;2017-05-09;06:52:07;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.101;2;5.57;6;7.945;6;0.053;6;0.43;2;0.04;2;0.04;2
12;2017-05-16;06:48:02;0.00;inc;S;1.00;"Point B";43.6833;7.31667;37.972;2;5.79;6;7.936;6;0.006;0;0.40;2;0.08;2;0.04;2
12;2017-05-16;06:50:53;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.111;2;5.46;6;7.949;6;0.012;0;0.98;2;0.13;2;0.04;2
12;2017-05-23;07:02:08;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.008;2;5.77;6;7.958;6;0.024;0;0.42;2;0.02;0;0.06;2
12;2017-05-23;07:03:22;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.096;2;5.83;6;7.938;6;0.016;0;0.47;2;0.04;2;0.06;2
12;2017-05-30;06:53:21;0.00;inc;S;1.00;"Point B";43.6833;7.31667;37.913;2;5.54;6;7.962;6;0.025;0;0.52;2;0.02;0;0.06;2
12;2017-05-30;06:54:31;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.141;2;5.65;6;7.957;6;0.034;6;1.62;2;0.06;2;0.07;2
12;2017-06-06;07:03:39;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.009;2;5.26;6;7.959;6;0.016;0;0.37;2;0.03;2;0.06;2
12;2017-06-06;07:05:15;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.110;2;5.83;6;7.967;6;0.052;6;0.34;2;0.04;2;0.05;2
12;2017-06-14;06:58:20;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.083;2;5.21;6;7.948;6;0.023;0;0.24;2;0.02;0;0.06;2
12;2017-06-14;06:59:34;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.135;2;5.72;6;7.961;6;0.048;6;0.20;2;0.05;2;0.07;2
12;2017-06-20;08:27:39;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.033;7;5.21;6;7.962;6;0.014;0;0.33;2;0.01;0;0.04;2
12;2017-06-20;08:30:46;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.012;7;5.96;6;7.960;6;0.010;0;0.44;2;0.01;0;0.06;2
12;2017-06-27;07:00:01;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.087;2;5.09;6;7.955;6;0.046;6;0.36;2;0.04;2;0.06;2
12;2017-06-27;07:01:10;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.072;2;5.99;6;7.960;6;0.022;0;0.11;2;0.02;0;0.04;2
12;2017-07-04;06:50:02;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.149;2;5.44;6;7.965;6;0.015;0;0.36;2;0.01;0;0.05;2
12;2017-07-04;06:51:05;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.118;2;5.77;6;7.969;6;0.032;6;0.19;2;0.03;0;0.06;2
12;2017-07-11;06:55:11;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.210;2;5.07;6;7.940;6;0.024;0;0.31;2;0.02;0;0.05;2
12;2017-07-11;06:56:21;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.134;2;5.58;6;7.978;6;0.018;0;0.56;2;0.06;2;0.06;2
12;2017-07-18;06:45:54;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.252;2;5.03;6;7.955;6;0.021;0;0.32;2;0.05;2;0.05;2
12;2017-07-18;06:47:21;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.141;2;5.73;6;7.978;6;0.017;0;0.17;2;0.03;0;0.02;2
12;2017-07-25;06:51:43;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.281;2;4.95;6;7.971;6;0.018;0;0.23;2;0.06;2;0.04;2
12;2017-07-25;06:53:01;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.068;2;5.83;6;7.943;6;0.008;0;999999;1;999999;1;999999;1
12;2017-08-01;06:42:59;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.340;2;4.90;6;7.997;6;0.034;6;0.21;2;0.04;2;0.06;2
12;2017-08-01;06:45:45;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.082;2;5.88;6;7.936;6;0.024;0;0.20;2;0.08;2;0.07;2
12;2017-08-07;06:52:34;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.323;2;4.82;6;7.992;6;0.017;0;0.28;2;0.09;2;0.05;2
12;2017-08-07;06:54:12;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.070;2;5.94;6;7.940;6;0.023;0;0.14;2;0.03;2;0.02;0
12;2017-08-23;12:11:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.251;7;4.88;6;7.954;6;0.019;0;0.22;2;0.06;2;0.05;2
12;2017-08-23;12:13:28;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.050;7;5.58;6;7.886;6;0.038;6;0.19;2;0.12;2;0.02;0
12;2017-08-29;06:52:42;0.00;inc;S;1.00;"Point B";43.6833;7.31667;37.274;2;4.86;6;7.975;6;0.035;6;0.33;2;0.05;2;0.07;2
12;2017-08-29;06:54:26;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.046;2;5.69;6;7.923;6;0.043;6;0.22;2;0.06;2;0.07;2
12;2017-09-05;06:49:59;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.043;2;4.77;3;7.975;6;0.019;0;0.59;2;0.10;2;0.09;2
12;2017-09-05;06:51:26;0.00;inc;F;50.00;"Point B";43.6833;7.31667;37.965;2;4.89;3;7.940;6;0.023;0;0.27;2;0.02;0;0.06;2
12;2017-09-13;06:57:47;0.00;inc;S;1.00;"Point B";43.6833;7.31667;37.973;2;5.18;6;7.993;6;0.017;0;0.19;2;0.07;2;0.06;2
12;2017-09-13;06:59:17;0.00;inc;F;50.00;"Point B";43.6833;7.31667;37.933;2;6.07;6;7.888;6;0.025;0;0.15;2;0.13;2;0.02;2
12;2017-09-19;06:54:30;0.00;inc;S;1.00;"Point B";43.6833;7.31667;37.736;2;5.68;6;7.960;6;0.055;6;0.41;2;0.05;2;0.04;2
12;2017-09-19;06:55:40;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.100;2;5.43;6;7.911;6;0.037;6;0.58;2;0.09;2;0.04;2
12;2017-09-26;07:48:24;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.157;2;5.22;6;7.990;6;0.059;6;0.26;2;0.02;0;0.03;2
12;2017-09-26;07:49:41;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.017;2;5.53;6;7.916;6;0.066;6;0.43;2;0.09;2;0.06;2
12;2017-10-03;07:02:12;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.164;2;5.23;6;7.989;6;0.011;0;0.11;2;0.04;2;0.04;2
12;2017-10-03;07:03:41;0.00;inc;F;50.00;"Point B";43.6833;7.31667;37.962;2;5.81;6;7.945;6;0.185;6;0.34;2;0.05;2;0.05;2
12;2017-10-10;06:55:25;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.259;2;5.35;6;7.990;6;0.012;0;0.27;2;0.05;2;0.05;2
12;2017-10-10;06:57:04;0.00;inc;F;50.00;"Point B";43.6833;7.31667;37.981;2;5.70;6;7.945;6;0.036;6;0.83;2;0.10;2;0.07;2
12;2017-10-17;07:04:53;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.243;2;5.32;6;7.990;6;0.012;0;0.16;2;0.05;2;0.05;2
12;2017-10-17;07:07:37;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.031;2;5.56;6;7.928;6;0.036;6;0.30;2;0.13;2;0.07;2
12;2017-10-24;06:49:51;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.303;2;5.34;6;7.996;6;0.009;0;0.34;2;0.03;2;0.07;2
12;2017-10-24;06:51:01;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.052;2;5.58;6;7.950;6;0.014;0;0.23;2;0.03;2;0.05;2
12;2017-10-31;07:50:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.283;2;5.34;2;7.982;6;0.007;0;0.55;2;0.01;0;0.05;2
12;2017-10-31;07:51:27;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.127;2;5.57;3;7.952;6;0.025;0;0.21;2;0.07;2;0.06;2
12;2017-11-07;08:05:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.210;2;5.35;6;7.949;6;0.037;6;0.29;2;0.07;2;0.08;2
12;2017-11-07;08:06:13;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.271;2;5.27;6;7.989;6;0.127;6;0.31;2;0.03;2;0.06;2
12;2017-11-14;08:00:11;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.216;2;5.42;6;7.967;6;0.072;6;0.28;2;0.04;2;0.06;2
12;2017-11-14;08:02:12;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.217;2;5.31;6;7.977;6;0.074;6;0.34;2;0.05;2;0.04;2
12;2017-11-21;08:05:29;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.202;2;5.51;6;7.969;6;0.021;0;0.32;2;0.08;2;0.08;2
12;2017-11-21;08:08:21;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.185;2;5.48;6;7.961;6;0.023;0;0.60;2;0.04;2;0.02;0
12;2017-11-28;07:52:20;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.212;2;5.52;6;7.974;6;0.029;0;0.24;2;0.02;0;0.02;2
12;2017-11-28;07:53:49;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.216;2;5.46;6;7.974;6;0.037;6;0.22;2;0.03;2;0.04;2
12;2017-12-04;07:50:44;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.205;2;5.51;6;7.947;6;0.082;6;0.26;2;0.03;0;0.05;2
12;2017-12-04;07:52:15;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.206;2;5.49;6;7.947;6;0.023;0;0.26;2;0.04;2;0.06;2
12;2017-12-13;07:30:28;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.079;2;5.61;6;999999;9;0.130;6;0.58;2;0.09;2;0.06;2
12;2017-12-13;07:32:03;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.225;2;5.26;6;7.902;6;0.066;6;1.04;2;0.08;2;0.07;2
12;2017-12-19;07:55:58;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.189;2;5.50;6;7.903;6;0.162;6;1.38;2;0.13;2;0.06;2
12;2017-12-19;07:57:31;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.187;2;4.95;3;7.915;6;0.121;6;0.99;2;0.11;2;0.07;2
12;2018-01-03;07:58:10;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.193;2;5.59;6;7.919;6;0.100;6;1.01;2;0.28;2;0.03;2
12;2018-01-03;08:00:19;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.203;2;5.78;2;7.914;6;0.098;6;1.34;2;0.21;2;0.05;2
12;2018-01-10;08:02:34;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.196;2;5.78;6;7.919;6;0.052;6;1.05;2;0.26;2;0.04;2
12;2018-01-10;08:04:01;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.173;2;5.59;6;7.914;6;0.035;6;0.94;2;0.29;2;0.07;2
12;2018-01-18;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;999999;1;5.56;6;7.914;6;0.032;3;1.44;2;0.31;2;1.42;3
12;2018-01-18;08:18:36;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.255;2;5.53;6;7.909;6;0.033;6;1.42;2;0.27;2;0.11;2
12;2018-01-23;07:46:47;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.271;2;5.14;6;7.900;6;0.016;0;1.55;2;0.25;2;0.08;2
12;2018-01-23;07:47:54;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.271;2;5.44;6;7.885;6;0.020;0;2.54;2;0.28;2;0.06;2
12;2018-01-30;08:05:26;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.271;2;5.64;6;7.918;6;0.006;0;4.61;2;0.30;2;0.06;2
12;2018-01-30;08:06:51;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.274;2;5.52;6;7.911;6;0.004;0;1.47;2;0.25;2;0.06;2
12;2018-02-07;07:51:13;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.304;2;5.64;6;7.915;6;0.021;0;1.90;2;0.26;2;0.05;2
12;2018-02-07;07:52:38;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.303;2;5.55;6;7.916;6;0.021;0;1.90;2;0.24;2;0.08;2
12;2018-02-13;08:01:12;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.334;2;5.60;6;7.911;6;0.012;0;3.39;2;0.25;2;0.09;2
12;2018-02-13;08:02:18;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.335;2;4.97;6;7.911;6;0.008;0;2.10;2;0.17;2;0.09;2
12;2018-02-19;09:21:43;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.289;2;5.58;6;7.910;6;999999;1;1.50;2;0.26;2;0.08;2
12;2018-02-19;09:23:04;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.305;2;4.56;3;7.919;6;999999;1;1.46;2;0.26;2;0.08;2
12;2018-02-27;07:44:51;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.328;2;5.63;6;7.915;6;0.029;0;2.39;2;0.15;2;0.10;2
12;2018-02-27;07:46:03;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.337;2;5.60;6;999999;9;0.008;0;2.24;2;0.16;2;0.10;2
12;2018-03-07;07:42:31;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.267;2;5.56;3;7.909;6;0.085;6;2.08;2;0.18;2;0.08;2
12;2018-03-07;07:43:42;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.297;2;5.17;3;7.913;6;0.017;0;2.12;2;0.16;2;0.07;2
12;2018-03-14;08:16:16;0.00;inc;S;1.00;"Point B";43.6833;7.31667;37.640;2;5.73;3;7.926;6;0.031;6;1.42;2;0.12;2;0.05;2
12;2018-03-14;08:17:43;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.309;2;3.80;3;7.919;6;0.009;0;1.77;2;0.18;2;0.06;2
12;2018-03-20;07:53:11;0.00;inc;S;1.00;"Point B";43.6833;7.31667;37.580;2;6.06;6;7.916;6;0.067;6;1.06;2;0.16;2;0.08;2
12;2018-03-20;07:54:19;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.255;2;5.66;6;7.928;6;0.066;6;1.17;2;0.36;2;0.10;2
12;2018-03-27;06:56:33;0.00;inc;S;1.00;"Point B";43.6833;7.31667;37.803;2;6.06;3;7.942;6;0.089;6;0.89;2;0.31;2;0.08;2
12;2018-03-27;06:58:06;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.130;2;5.66;6;7.920;6;0.014;0;1.29;2;0.62;2;0.08;2
12;2018-04-04;07:15:59;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.098;2;5.71;6;7.914;6;0.149;6;0.72;2;0.32;2;0.08;2
12;2018-04-04;07:17:08;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.155;2;5.73;6;7.927;6;0.045;6;0.69;2;0.36;2;0.08;2
12;2018-04-17;06:38:35;0.00;inc;S;1.00;"Point B";43.6833;7.31667;36.937;2;6.86;3;7.925;6;0.142;6;1.61;2;0.28;2;0.08;2
12;2018-04-17;06:40:30;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.127;2;5.65;6;7.927;6;0.039;6;0.74;2;0.67;2;0.07;2
12;2018-04-24;06:34:23;0.00;inc;S;1.00;"Point B";43.6833;7.31667;37.637;2;5.87;6;7.941;6;0.098;6;1.26;2;0.11;2;0.12;2
12;2018-04-24;06:35:55;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.124;2;5.77;6;7.932;6;0.092;6;0.32;2;0.35;2;0.06;2
12;2018-05-02;07:30:54;0.00;inc;S;1.00;"Point B";43.6833;7.31667;37.942;2;5.81;6;7.958;6;0.034;6;0.41;2;0.06;2;0.07;2
12;2018-05-02;07:32:21;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.147;2;5.72;6;7.938;6;0.033;6;0.28;2;0.23;2;0.05;2
12;2018-05-07;07:33:57;0.00;inc;S;1.00;"Point B";43.6833;7.31667;37.842;2;3.48;3;7.944;6;0.051;6;0.86;2;0.05;2;0.02;0
12;2018-05-07;07:35:47;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.150;2;4.72;3;7.942;6;0.082;6;0.24;2;0.16;2;0.01;0
12;2018-05-14;06:48:09;0.00;inc;S;1.00;"Point B";43.6833;7.31667;37.639;2;5.21;3;7.955;6;0.083;6;0.42;2;0.04;2;0.08;2
12;2018-05-14;06:49:37;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.206;2;4.97;3;7.937;6;0.046;6;0.68;2;0.27;2;0.14;2
