"datetime";"Hour";"temp_eol_c";"sal_eol_psu";"oxy_eol_mll";"Year";"Month";"Year.Month";"Year.Month.Day";"dMonth";"NB_OBS_DAY"
"2021-03-23";"03:00:00";13.9181;38.0548;6.01135663543855;"2021";"03";"2021-03";"2021-03-23";31;23
"2021-03-23";"04:00:00";13.9105;38.0538;6.00386737890339;"2021";"03";"2021-03";"2021-03-23";31;23
"2021-03-23";"05:00:00";13.8917;38.05355;6.00437812236824;"2021";"03";"2021-03";"2021-03-23";31;23
"2021-03-23";"06:00:00";13.89995;38.05285;5.99888886583308;"2021";"03";"2021-03";"2021-03-23";31;23
"2021-03-23";"07:00:00";13.89685;38.05345;6.00289960929792;"2021";"03";"2021-03";"2021-03-23";31;23
"2021-03-23";"08:00:00";13.88645;38.05165;6.01041035276277;"2021";"03";"2021-03";"2021-03-23";31;23
"2021-03-23";"09:00:00";13.881;38.0524;6.01092109622761;"2021";"03";"2021-03";"2021-03-23";31;23
"2021-03-23";"10:00:00";13.9059;38.0535;6.01243183969245;"2021";"03";"2021-03";"2021-03-23";31;23
"2021-03-23";"11:00:00";13.952;38.05485;6.04044258315729;"2021";"03";"2021-03";"2021-03-23";31;23
"2021-03-23";"12:00:00";14.02345;38.05235;6.02895332662214;"2021";"03";"2021-03";"2021-03-23";31;23
"2021-03-23";"13:00:00";14.09535;38.06635;6.01746407008698;"2021";"03";"2021-03";"2021-03-23";31;23
"2021-03-23";"14:00:00";14.24575;38.05645;6.02247481355182;"2021";"03";"2021-03";"2021-03-23";31;23
"2021-03-23";"15:00:00";14.17355;38.0489;6.02398555701666;"2021";"03";"2021-03";"2021-03-23";31;23
"2021-03-23";"16:00:00";14.2195;38.056;6.03049630048151;"2021";"03";"2021-03";"2021-03-23";31;23
"2021-03-23";"17:00:00";14.3387;38.06245;6.01450704394635;"2021";"03";"2021-03";"2021-03-23";31;23
"2021-03-23";"18:00:00";14.3097;38.0655;6.00751778741119;"2021";"03";"2021-03";"2021-03-23";31;23
"2021-03-23";"19:00:00";14.23675;38.06565;6.00152853087603;"2021";"03";"2021-03";"2021-03-23";31;23
"2021-03-23";"20:00:00";14.1504;38.06245;6.00503927434088;"2021";"03";"2021-03";"2021-03-23";31;23
"2021-03-23";"21:00:00";14.1222;38.0612;6.00655001780572;"2021";"03";"2021-03";"2021-03-23";31;23
"2021-03-23";"22:00:00";14.1541;38.0649;6.01206076127056;"2021";"03";"2021-03";"2021-03-23";31;23
"2021-03-23";"23:00:00";14.1895;38.0651;6.02557150473541;"2021";"03";"2021-03";"2021-03-23";31;23
"2021-03-24";"01:00:00";14.16305;38.06475;6.04159299166509;"2021";"03";"2021-03";"2021-03-24";31;23
"2021-03-24";"02:00:00";14.1382;38.06435;6.03610373512993;"2021";"03";"2021-03";"2021-03-24";31;23
"2021-03-24";"03:00:00";14.1306;38.0647;6.03511447859478;"2021";"03";"2021-03";"2021-03-24";31;23
"2021-03-24";"04:00:00";14.11085;38.0656;6.03012522205962;"2021";"03";"2021-03";"2021-03-24";31;23
"2021-03-24";"05:00:00";14.0804;38.06415;6.01463596552446;"2021";"03";"2021-03";"2021-03-24";31;23
"2021-03-24";"06:00:00";14.0479;38.06395;6.01164670898931;"2021";"03";"2021-03";"2021-03-24";31;23
"2021-03-24";"07:00:00";14.0256;38.06405;6.00865745245415;"2021";"03";"2021-03";"2021-03-24";31;23
"2021-03-24";"08:00:00";14.0043;38.0645;6.02066819591899;"2021";"03";"2021-03";"2021-03-24";31;23
"2021-03-24";"09:00:00";14.0105;38.0641;6.02767893938383;"2021";"03";"2021-03";"2021-03-24";31;23
"2021-03-24";"10:00:00";14.0426;38.0645;6.02368968284868;"2021";"03";"2021-03";"2021-03-24";31;23
"2021-03-24";"11:00:00";14.08165;38.06425;6.01270042631352;"2021";"03";"2021-03";"2021-03-24";31;23
"2021-03-24";"12:00:00";14.1244;38.06425;6.02571116977836;"2021";"03";"2021-03";"2021-03-24";31;23
"2021-03-24";"13:00:00";14.15815;38.0621;6.04222191324321;"2021";"03";"2021-03";"2021-03-24";31;23
"2021-03-24";"14:00:00";14.1863;38.06435;6.05323265670805;"2021";"03";"2021-03";"2021-03-24";31;23
"2021-03-24";"15:00:00";14.31295;38.0658;6.04874340017289;"2021";"03";"2021-03";"2021-03-24";31;23
"2021-03-24";"16:00:00";14.4262;38.06795;6.04225414363773;"2021";"03";"2021-03";"2021-03-24";31;23
"2021-03-24";"17:00:00";14.4313;38.06125;6.04776488710258;"2021";"03";"2021-03";"2021-03-24";31;23
"2021-03-24";"18:00:00";14.5736;38.0714;6.03477563056742;"2021";"03";"2021-03";"2021-03-24";31;23
"2021-03-24";"19:00:00";14.52385;38.0706;6.04828637403226;"2021";"03";"2021-03";"2021-03-24";31;23
"2021-03-24";"20:00:00";14.53625;38.07195;6.0502971174971;"2021";"03";"2021-03";"2021-03-24";31;23
"2021-03-24";"21:00:00";14.4696;38.0712;6.04330786096195;"2021";"03";"2021-03";"2021-03-24";31;23
"2021-03-24";"22:00:00";14.41585;38.0711;6.05131860442679;"2021";"03";"2021-03";"2021-03-24";31;23
"2021-03-24";"23:00:00";14.4041;38.07095;6.06332934789163;"2021";"03";"2021-03";"2021-03-24";31;23
"2021-03-25";"01:00:00";14.4073;38.07275;6.06585083482132;"2021";"03";"2021-03";"2021-03-25";31;23
"2021-03-25";"02:00:00";14.36425;38.07155;6.05736157828616;"2021";"03";"2021-03";"2021-03-25";31;23
"2021-03-25";"03:00:00";14.29065;38.0705;6.059872321751;"2021";"03";"2021-03";"2021-03-25";31;23
"2021-03-25";"04:00:00";14.2275;38.0692;6.05888306521585;"2021";"03";"2021-03";"2021-03-25";31;23
"2021-03-25";"05:00:00";14.2374;38.07025;6.06589380868069;"2021";"03";"2021-03";"2021-03-25";31;23
"2021-03-25";"06:00:00";14.1693;38.06795;6.06440455214553;"2021";"03";"2021-03";"2021-03-25";31;23
"2021-03-25";"07:00:00";13.96375;38.05195;6.04791529561037;"2021";"03";"2021-03";"2021-03-25";31;23
"2021-03-25";"08:00:00";14.01345;38.01915;6.04392603907522;"2021";"03";"2021-03";"2021-03-25";31;23
"2021-03-25";"09:00:00";14.03175;38.0402;6.08793678254006;"2021";"03";"2021-03";"2021-03-25";31;23
"2021-03-25";"10:00:00";14.04675;38.0388;6.1009475260049;"2021";"03";"2021-03";"2021-03-25";31;23
"2021-03-25";"11:00:00";14.11105;38.03745;6.10895826946975;"2021";"03";"2021-03";"2021-03-25";31;23
"2021-03-25";"12:00:00";14.22025;38.0452;6.10046901293459;"2021";"03";"2021-03";"2021-03-25";31;23
"2021-03-25";"13:00:00";14.37215;38.0572;6.11797975639943;"2021";"03";"2021-03";"2021-03-25";31;23
"2021-03-25";"14:00:00";14.3474;38.064;6.13799049986427;"2021";"03";"2021-03";"2021-03-25";31;23
"2021-03-25";"15:00:00";14.38835;38.06395;6.13650124332912;"2021";"03";"2021-03";"2021-03-25";31;23
"2021-03-25";"16:00:00";14.474;38.06505;6.11751198679396;"2021";"03";"2021-03";"2021-03-25";31;23
"2021-03-25";"17:00:00";14.60275;38.0652;6.1240227302588;"2021";"03";"2021-03";"2021-03-25";31;23
"2021-03-25";"18:00:00";14.5983;38.0657;6.11103347372365;"2021";"03";"2021-03";"2021-03-25";31;23
"2021-03-25";"19:00:00";14.49725;38.0645;6.12204421718849;"2021";"03";"2021-03";"2021-03-25";31;23
"2021-03-25";"20:00:00";14.5398;38.06665;6.15955496065333;"2021";"03";"2021-03";"2021-03-25";31;23
"2021-03-25";"21:00:00";14.5223;38.0657;6.17456570411817;"2021";"03";"2021-03";"2021-03-25";31;23
"2021-03-25";"22:00:00";14.45175;38.06235;6.14557644758302;"2021";"03";"2021-03";"2021-03-25";31;23
"2021-03-25";"23:00:00";14.3937;38.05855;6.10208719104786;"2021";"03";"2021-03";"2021-03-25";31;23
"2021-03-26";"01:00:00";14.526;38.0653;6.19260867797754;"2021";"03";"2021-03";"2021-03-26";31;23
"2021-03-26";"02:00:00";14.48815;38.0638;6.17611942144239;"2021";"03";"2021-03";"2021-03-26";31;23
"2021-03-26";"03:00:00";14.4498;38.0595;6.15463016490723;"2021";"03";"2021-03";"2021-03-26";31;23
"2021-03-26";"04:00:00";14.3162;38.0526;6.11164090837207;"2021";"03";"2021-03";"2021-03-26";31;23
"2021-03-26";"05:00:00";14.35275;38.05555;6.11515165183691;"2021";"03";"2021-03";"2021-03-26";31;23
"2021-03-26";"06:00:00";14.37135;38.05595;6.14216239530176;"2021";"03";"2021-03";"2021-03-26";31;23
"2021-03-26";"07:00:00";14.3594;38.05565;6.1721731387666;"2021";"03";"2021-03";"2021-03-26";31;23
"2021-03-26";"08:00:00";14.32215;38.05675;6.16418388223144;"2021";"03";"2021-03";"2021-03-26";31;23
"2021-03-26";"09:00:00";14.31325;38.0571;6.16069462569629;"2021";"03";"2021-03";"2021-03-26";31;23
"2021-03-26";"10:00:00";14.3001;38.05665;6.15670536916113;"2021";"03";"2021-03";"2021-03-26";31;23
"2021-03-26";"11:00:00";14.37305;38.0608;6.14371611262597;"2021";"03";"2021-03";"2021-03-26";31;23
"2021-03-26";"12:00:00";14.38115;38.06105;6.10322685609081;"2021";"03";"2021-03";"2021-03-26";31;23
"2021-03-26";"13:00:00";14.3252;38.0606;6.09173759955566;"2021";"03";"2021-03";"2021-03-26";31;23
"2021-03-26";"14:00:00";14.3588;38.0641;6.0957483430205;"2021";"03";"2021-03";"2021-03-26";31;23
"2021-03-26";"15:00:00";14.46205;38.0709;6.07925908648534;"2021";"03";"2021-03";"2021-03-26";31;23
"2021-03-26";"16:00:00";14.94015;38.06025;6.12726982995018;"2021";"03";"2021-03";"2021-03-26";31;23
"2021-03-26";"17:00:00";14.9798;38.0696;6.11928057341503;"2021";"03";"2021-03";"2021-03-26";31;23
"2021-03-26";"18:00:00";14.6757;38.06295;6.11979131687987;"2021";"03";"2021-03";"2021-03-26";31;23
"2021-03-26";"19:00:00";14.3438;38.0567;6.15430206034471;"2021";"03";"2021-03";"2021-03-26";31;23
"2021-03-26";"20:00:00";14.3273;38.0595;6.10631280380956;"2021";"03";"2021-03";"2021-03-26";31;23
"2021-03-26";"21:00:00";14.62625;38.0619;6.0783235472744;"2021";"03";"2021-03";"2021-03-26";31;23
"2021-03-26";"22:00:00";14.6507;38.0605;6.08483429073924;"2021";"03";"2021-03";"2021-03-26";31;23
"2021-03-26";"23:00:00";14.7087;38.0616;6.09034503420408;"2021";"03";"2021-03";"2021-03-26";31;23
"2021-03-27";"01:00:00";14.7335;38.06385;6.09136652113377;"2021";"03";"2021-03";"2021-03-27";31;23
"2021-03-27";"02:00:00";14.7377;38.0623;6.10887726459861;"2021";"03";"2021-03";"2021-03-27";31;23
"2021-03-27";"03:00:00";14.7515;38.06255;6.12038800806345;"2021";"03";"2021-03";"2021-03-27";31;23
"2021-03-27";"04:00:00";14.7602;38.0617;6.1708987515283;"2021";"03";"2021-03";"2021-03-27";31;23
"2021-03-27";"05:00:00";14.76685;38.0576;6.24640949499314;"2021";"03";"2021-03";"2021-03-27";31;23
"2021-03-27";"06:00:00";14.55325;38.0544;6.20192023845798;"2021";"03";"2021-03";"2021-03-27";31;23
"2021-03-27";"07:00:00";14.3685;38.06105;6.12293098192283;"2021";"03";"2021-03";"2021-03-27";31;23
"2021-03-27";"08:00:00";14.4255;38.05135;6.12944172538767;"2021";"03";"2021-03";"2021-03-27";31;23
"2021-03-27";"09:00:00";14.4381;38.06125;6.14245246885251;"2021";"03";"2021-03";"2021-03-27";31;23
"2021-03-27";"10:00:00";14.41775;38.05825;6.13796321231735;"2021";"03";"2021-03";"2021-03-27";31;23
"2021-03-27";"11:00:00";14.3923;38.0617;6.1209739557822;"2021";"03";"2021-03";"2021-03-27";31;23
"2021-03-27";"12:00:00";14.27735;38.06025;6.11298469924704;"2021";"03";"2021-03";"2021-03-27";31;23
"2021-03-27";"13:00:00";14.37415;38.08685;6.08299544271188;"2021";"03";"2021-03";"2021-03-27";31;23
"2021-03-27";"14:00:00";14.30365;38.0614;6.08950618617673;"2021";"03";"2021-03";"2021-03-27";31;23
"2021-03-27";"15:00:00";14.7843;38.0604;6.09701692964157;"2021";"03";"2021-03";"2021-03-27";31;23
"2021-03-27";"16:00:00";14.3266;38.06335;6.09402767310641;"2021";"03";"2021-03";"2021-03-27";31;23
"2021-03-27";"17:00:00";14.3817;38.058;6.07853841657125;"2021";"03";"2021-03";"2021-03-27";31;23
"2021-03-27";"18:00:00";14.212;38.06095;6.0840491600361;"2021";"03";"2021-03";"2021-03-27";31;23
"2021-03-27";"19:00:00";14.15435;38.0623;6.08705990350094;"2021";"03";"2021-03";"2021-03-27";31;23
"2021-03-27";"20:00:00";14.74125;38.06675;6.18107064696578;"2021";"03";"2021-03";"2021-03-27";31;23
"2021-03-27";"21:00:00";14.8;38.06395;6.29608139043062;"2021";"03";"2021-03";"2021-03-27";31;23
"2021-03-27";"22:00:00";14.526;38.06275;6.23409213389547;"2021";"03";"2021-03";"2021-03-27";31;23
"2021-03-27";"23:00:00";14.47295;38.06685;6.14460287736031;"2021";"03";"2021-03";"2021-03-27";31;23
"2021-03-28";"01:00:00";14.4132;38.0712;6.12712436429;"2021";"03";"2021-03";"2021-03-28";31;23
"2021-03-28";"02:00:00";14.50605;38.06865;6.17663510775484;"2021";"03";"2021-03";"2021-03-28";31;23
"2021-03-28";"03:00:00";14.3694;38.07445;6.08914585121968;"2021";"03";"2021-03";"2021-03-28";31;23
"2021-03-28";"04:00:00";14.3429;38.07435;6.07865659468452;"2021";"03";"2021-03";"2021-03-28";31;23
"2021-03-28";"05:00:00";14.35255;38.0711;6.09316733814937;"2021";"03";"2021-03";"2021-03-28";31;23
"2021-03-28";"06:00:00";14.3191;38.07275;6.08017808161421;"2021";"03";"2021-03";"2021-03-28";31;23
"2021-03-28";"07:00:00";14.303;38.07245;6.06718882507905;"2021";"03";"2021-03";"2021-03-28";31;23
"2021-03-28";"08:00:00";14.2962;38.0732;6.05669956854389;"2021";"03";"2021-03";"2021-03-28";31;23
"2021-03-28";"09:00:00";14.30115;38.07475;6.05621031200874;"2021";"03";"2021-03";"2021-03-28";31;23
"2021-03-28";"10:00:00";14.36105;38.07615;6.05572105547358;"2021";"03";"2021-03";"2021-03-28";31;23
"2021-03-28";"11:00:00";14.42835;38.07525;6.05473179893842;"2021";"03";"2021-03";"2021-03-28";31;23
"2021-03-28";"12:00:00";14.40325;38.0755;6.06724254240327;"2021";"03";"2021-03";"2021-03-28";31;23
"2021-03-28";"13:00:00";14.48875;38.07355;6.06275328586811;"2021";"03";"2021-03";"2021-03-28";31;23
"2021-03-28";"14:00:00";14.40915;38.0794;6.06476402933295;"2021";"03";"2021-03";"2021-03-28";31;23
"2021-03-28";"15:00:00";14.6686;38.07755;6.06027477279779;"2021";"03";"2021-03";"2021-03-28";31;23
"2021-03-28";"16:00:00";14.7838;38.0764;6.06128551626264;"2021";"03";"2021-03";"2021-03-28";31;23
"2021-03-28";"17:00:00";14.7616;38.0765;6.08429625972748;"2021";"03";"2021-03";"2021-03-28";31;23
"2021-03-28";"18:00:00";14.63395;38.07505;6.13380700319232;"2021";"03";"2021-03";"2021-03-28";31;23
"2021-03-28";"19:00:00";14.56045;38.07335;6.10331774665717;"2021";"03";"2021-03";"2021-03-28";31;23
"2021-03-28";"20:00:00";14.4997;38.07125;6.09032849012201;"2021";"03";"2021-03";"2021-03-28";31;23
"2021-03-28";"21:00:00";14.4863;38.0718;6.08383923358685;"2021";"03";"2021-03";"2021-03-28";31;23
"2021-03-28";"22:00:00";14.65115;38.06895;6.21684997705169;"2021";"03";"2021-03";"2021-03-28";31;23
"2021-03-28";"23:00:00";14.60435;38.06685;6.16686072051654;"2021";"03";"2021-03";"2021-03-28";31;23
"2021-03-29";"01:00:00";14.60185;38.07425;6.11388220744622;"2021";"03";"2021-03";"2021-03-29";31;23
"2021-03-29";"02:00:00";14.5703;38.07275;6.10489295091106;"2021";"03";"2021-03";"2021-03-29";31;23
"2021-03-29";"03:00:00";14.5656;38.0721;6.09540369437591;"2021";"03";"2021-03";"2021-03-29";31;23
"2021-03-29";"04:00:00";14.5489;38.06965;6.08441443784075;"2021";"03";"2021-03";"2021-03-29";31;23
"2021-03-29";"05:00:00";14.53505;38.06915;6.07292518130559;"2021";"03";"2021-03";"2021-03-29";31;23
"2021-03-29";"06:00:00";14.5342;38.06795;6.07593592477043;"2021";"03";"2021-03";"2021-03-29";31;23
"2021-03-29";"07:00:00";14.5231;38.0686;6.07694666823528;"2021";"03";"2021-03";"2021-03-29";31;23
"2021-03-29";"08:00:00";14.527;38.06975;6.08095741170012;"2021";"03";"2021-03";"2021-03-29";31;23
"2021-03-29";"09:00:00";14.5325;38.0698;6.08296815516496;"2021";"03";"2021-03";"2021-03-29";31;23
"2021-03-29";"10:00:00";14.5611;38.07005;6.08647889862981;"2021";"03";"2021-03";"2021-03-29";31;23
"2021-03-29";"11:00:00";14.5915;38.07125;6.09098964209465;"2021";"03";"2021-03";"2021-03-29";31;23
"2021-03-29";"12:00:00";14.62875;38.0791;6.10350038555949;"2021";"03";"2021-03";"2021-03-29";31;23
"2021-03-29";"13:00:00";14.705;38.0732;6.12501112902433;"2021";"03";"2021-03";"2021-03-29";31;23
"2021-03-29";"14:00:00";15.1081;38.06115;6.10552187248918;"2021";"03";"2021-03";"2021-03-29";31;23
"2021-03-29";"15:00:00";15.25905;38.0636;6.10253261595402;"2021";"03";"2021-03";"2021-03-29";31;23
"2021-03-29";"16:00:00";15.56335;38.0761;6.10204335941886;"2021";"03";"2021-03";"2021-03-29";31;23
"2021-03-29";"17:00:00";15.62675;38.08215;6.08955410288371;"2021";"03";"2021-03";"2021-03-29";31;23
"2021-03-29";"18:00:00";15.5848;38.0793;6.08456484634855;"2021";"03";"2021-03";"2021-03-29";31;23
"2021-03-29";"19:00:00";15.4002;38.0606;6.08457558981339;"2021";"03";"2021-03";"2021-03-29";31;23
"2021-03-29";"20:00:00";15.50635;37.9925;6.06758633327823;"2021";"03";"2021-03";"2021-03-29";31;23
"2021-03-29";"21:00:00";15.5011;37.99485;6.06359707674308;"2021";"03";"2021-03";"2021-03-29";31;23
"2021-03-29";"22:00:00";15.2994;38.0098;6.07110782020792;"2021";"03";"2021-03";"2021-03-29";31;23
"2021-03-29";"23:00:00";15.13025;38.00005;6.08661856367276;"2021";"03";"2021-03";"2021-03-29";31;23
"2021-03-30";"01:00:00";15.0149;38.0047;6.09614005060245;"2021";"03";"2021-03";"2021-03-30";31;23
"2021-03-30";"02:00:00";14.96095;38.01915;6.08915079406729;"2021";"03";"2021-03";"2021-03-30";31;23
"2021-03-30";"03:00:00";14.82465;38.02125;6.11366153753213;"2021";"03";"2021-03";"2021-03-30";31;23
"2021-03-30";"04:00:00";14.78545;38.0093;6.11217228099698;"2021";"03";"2021-03";"2021-03-30";31;23
"2021-03-30";"05:00:00";14.7589;38.03065;6.13718302446182;"2021";"03";"2021-03";"2021-03-30";31;23
"2021-03-30";"06:00:00";14.88055;38.0252;6.10269376792666;"2021";"03";"2021-03";"2021-03-30";31;23
"2021-03-30";"07:00:00";15.11585;38.0667;6.1462045113915;"2021";"03";"2021-03";"2021-03-30";31;23
"2021-03-30";"08:00:00";15.19345;38.05305;6.15971525485635;"2021";"03";"2021-03";"2021-03-30";31;23
"2021-03-30";"09:00:00";15.1993;38.0594;6.22372599832119;"2021";"03";"2021-03";"2021-03-30";31;23
"2021-03-30";"10:00:00";15.1025;38.05045;6.18173674178603;"2021";"03";"2021-03";"2021-03-30";31;23
"2021-03-30";"11:00:00";15.28475;38.0618;6.20624748525087;"2021";"03";"2021-03";"2021-03-30";31;23
"2021-03-30";"12:00:00";15.15625;38.07655;6.13325822871572;"2021";"03";"2021-03";"2021-03-30";31;23
"2021-03-30";"13:00:00";14.98525;38.07125;6.10776897218056;"2021";"03";"2021-03";"2021-03-30";31;23
"2021-03-30";"14:00:00";15.1399;38.08115;6.0932797156454;"2021";"03";"2021-03";"2021-03-30";31;23
"2021-03-30";"15:00:00";15.3088;38.0579;6.07779045911025;"2021";"03";"2021-03";"2021-03-30";31;23
"2021-03-30";"16:00:00";15.67205;38.07465;6.09580120257509;"2021";"03";"2021-03";"2021-03-30";31;23
"2021-03-30";"17:00:00";15.9109;38.06035;6.10581194603993;"2021";"03";"2021-03";"2021-03-30";31;23
"2021-03-30";"18:00:00";15.76225;38.05575;6.10332268950477;"2021";"03";"2021-03";"2021-03-30";31;23
"2021-03-30";"19:00:00";15.52935;38.05075;6.10383343296962;"2021";"03";"2021-03";"2021-03-30";31;23
"2021-03-30";"20:00:00";15.7699;38.0482;6.13534417643446;"2021";"03";"2021-03";"2021-03-30";31;23
"2021-03-30";"21:00:00";15.67305;38.05015;6.1233549198993;"2021";"03";"2021-03";"2021-03-30";31;23
"2021-03-30";"22:00:00";15.64525;38.0517;6.12386566336414;"2021";"03";"2021-03";"2021-03-30";31;23
"2021-03-30";"23:00:00";15.46635;38.0512;6.10337640682899;"2021";"03";"2021-03";"2021-03-30";31;23
"2021-03-31";"01:00:00";15.4035;38.0529;6.11539789375867;"2021";"03";"2021-03";"2021-03-31";31;23
"2021-03-31";"02:00:00";15.39225;38.05245;6.13940863722352;"2021";"03";"2021-03";"2021-03-31";31;23
"2021-03-31";"03:00:00";15.41105;38.055;6.16841938068836;"2021";"03";"2021-03";"2021-03-31";31;23
"2021-03-31";"04:00:00";15.427;38.0608;6.2149301241532;"2021";"03";"2021-03";"2021-03-31";31;23
"2021-03-31";"05:00:00";15.4062;38.06115;6.19844086761804;"2021";"03";"2021-03";"2021-03-31";31;23
"2021-03-31";"06:00:00";15.3775;38.0622;6.21745161108289;"2021";"03";"2021-03";"2021-03-31";31;23
"2021-03-31";"07:00:00";15.2953;38.0625;6.20246235454773;"2021";"03";"2021-03";"2021-03-31";31;23
"2021-03-31";"08:00:00";15.11865;38.0629;6.22097309801257;"2021";"03";"2021-03";"2021-03-31";31;23
"2021-03-31";"09:00:00";14.94325;38.02735;6.16298384147742;"2021";"03";"2021-03";"2021-03-31";31;23
"2021-03-31";"10:00:00";14.845;37.9878;6.12749458494226;"2021";"03";"2021-03";"2021-03-31";31;23
"2021-03-31";"11:00:00";14.9734;37.98315;6.1105053284071;"2021";"03";"2021-03";"2021-03-31";31;23
"2021-03-31";"12:00:00";15.0643;37.96735;6.11501607187194;"2021";"03";"2021-03";"2021-03-31";31;23
"2021-03-31";"13:00:00";15.31125;37.95295;6.10902681533679;"2021";"03";"2021-03";"2021-03-31";31;23
"2021-03-31";"14:00:00";15.78555;37.9288;6.09203755880163;"2021";"03";"2021-03";"2021-03-31";31;23
"2021-03-31";"15:00:00";15.36885;37.91995;6.11604830226647;"2021";"03";"2021-03";"2021-03-31";31;23
"2021-03-31";"16:00:00";15.3232;37.9566;6.11905904573131;"2021";"03";"2021-03";"2021-03-31";31;23
"2021-03-31";"17:00:00";15.22475;37.9741;6.12156978919616;"2021";"03";"2021-03";"2021-03-31";31;23
"2021-03-31";"18:00:00";15.2698;37.95815;6.124080532661;"2021";"03";"2021-03";"2021-03-31";31;23
"2021-03-31";"19:00:00";15.81875;37.9396;6.09359127612584;"2021";"03";"2021-03";"2021-03-31";31;23
"2021-03-31";"20:00:00";15.6432;37.93585;6.11860201959069;"2021";"03";"2021-03";"2021-03-31";31;23
"2021-03-31";"21:00:00";16.1166;37.96805;6.09511276305553;"2021";"03";"2021-03";"2021-03-31";31;23
"2021-03-31";"22:00:00";15.19745;37.96865;6.13862350652037;"2021";"03";"2021-03";"2021-03-31";31;23
"2021-03-31";"23:00:00";15.18905;37.97685;6.13863424998521;"2021";"03";"2021-03";"2021-03-31";31;23
"2021-04-01";"01:00:00";15.46915;38.0213;6.3851557369149;"2021";"04";"2021-04";"2021-04-01";30;23
"2021-04-01";"02:00:00";15.12145;38.02525;6.33116648037974;"2021";"04";"2021-04";"2021-04-01";30;23
"2021-04-01";"03:00:00";14.9784;38.03535;6.22867722384458;"2021";"04";"2021-04";"2021-04-01";30;23
"2021-04-01";"04:00:00";14.8444;38.0443;6.35568796730943;"2021";"04";"2021-04";"2021-04-01";30;23
"2021-04-01";"05:00:00";14.95725;38.0359;6.26619871077427;"2021";"04";"2021-04";"2021-04-01";30;23
"2021-04-01";"06:00:00";14.7661;38.03325;6.17220945423911;"2021";"04";"2021-04";"2021-04-01";30;23
"2021-04-01";"07:00:00";14.24425;38.08055;6.12572019770396;"2021";"04";"2021-04";"2021-04-01";30;23
"2021-04-01";"08:00:00";14.22995;38.0761;6.0997309411688;"2021";"04";"2021-04";"2021-04-01";30;23
"2021-04-01";"09:00:00";14.715;38.0699;6.12424168463364;"2021";"04";"2021-04";"2021-04-01";30;23
"2021-04-01";"10:00:00";14.7933;38.06985;6.25525242809848;"2021";"04";"2021-04";"2021-04-01";30;23
"2021-04-01";"11:00:00";14.93715;38.0579;6.20876317156333;"2021";"04";"2021-04";"2021-04-01";30;23
"2021-04-01";"12:00:00";15.28105;38.062;6.24127391502817;"2021";"04";"2021-04";"2021-04-01";30;23
"2021-04-01";"13:00:00";15.1287;38.06465;6.26728465849301;"2021";"04";"2021-04";"2021-04-01";30;23
"2021-04-01";"14:00:00";15.3663;38.0567;6.26879540195786;"2021";"04";"2021-04";"2021-04-01";30;23
"2021-04-01";"15:00:00";15.40625;38.0486;6.2238061454227;"2021";"04";"2021-04";"2021-04-01";30;23
"2021-04-01";"16:00:00";15.3739;38.05715;6.20481688888754;"2021";"04";"2021-04";"2021-04-01";30;23
"2021-04-01";"17:00:00";15.68025;38.0545;6.18482763235238;"2021";"04";"2021-04";"2021-04-01";30;23
"2021-04-01";"18:00:00";16.0578;38.0416;6.13533837581723;"2021";"04";"2021-04";"2021-04-01";30;23
"2021-04-01";"19:00:00";15.82085;38.0263;6.14334911928207;"2021";"04";"2021-04";"2021-04-01";30;23
"2021-04-01";"20:00:00";15.71665;38.02615;6.14335986274691;"2021";"04";"2021-04";"2021-04-01";30;23
"2021-04-01";"21:00:00";15.66905;38.0136;6.12537060621175;"2021";"04";"2021-04";"2021-04-01";30;23
"2021-04-01";"22:00:00";15.6154;38.0107;6.1223813496766;"2021";"04";"2021-04";"2021-04-01";30;23
"2021-04-01";"23:00:00";15.5973;38.0111;6.12439209314144;"2021";"04";"2021-04";"2021-04-01";30;23
"2021-04-02";"01:00:00";15.4721;38.031;6.14541358007113;"2021";"04";"2021-04";"2021-04-02";30;23
"2021-04-02";"02:00:00";15.3536;38.04125;6.15092432353597;"2021";"04";"2021-04";"2021-04-02";30;23
"2021-04-02";"03:00:00";15.29065;38.0325;6.10793506700081;"2021";"04";"2021-04";"2021-04-02";30;23
"2021-04-02";"04:00:00";15.12645;38.02915;6.13244581046565;"2021";"04";"2021-04";"2021-04-02";30;23
"2021-04-02";"05:00:00";15.00015;38.0316;6.1374565539305;"2021";"04";"2021-04";"2021-04-02";30;23
"2021-04-02";"06:00:00";14.92205;38.0351;6.12596729739534;"2021";"04";"2021-04";"2021-04-02";30;23
"2021-04-02";"07:00:00";14.92565;38.0366;6.12097804086018;"2021";"04";"2021-04";"2021-04-02";30;23
"2021-04-02";"08:00:00";15.01125;38.0331;6.11698878432502;"2021";"04";"2021-04";"2021-04-02";30;23
"2021-04-02";"09:00:00";15.03535;38.0322;6.12149952778987;"2021";"04";"2021-04";"2021-04-02";30;23
"2021-04-02";"10:00:00";15.0772;38.03195;6.11401027125471;"2021";"04";"2021-04";"2021-04-02";30;23
"2021-04-02";"11:00:00";15.222;38.0326;6.08302101471955;"2021";"04";"2021-04";"2021-04-02";30;23
"2021-04-02";"12:00:00";15.25845;38.0279;6.1010317581844;"2021";"04";"2021-04";"2021-04-02";30;23
