"// SOMLIT somlit.fr";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"// hydro ad5809933917e603";2023-02-01;14:57:05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID_SITE;DATE;HEURE;COEF_MAREE;MAREE;PROF_TEXT;PROF_NUM;nomSite*;gpsLat*;gpsLong*;T;qT;S;qS;O;qO;PH;qPH;NH4;qNH4;NO3;qNO3;NO2;qNO2;PO4;qPO4;SIOH4;qSIOH4;COP;qCOP;NOP;qNOP;MES;qMES;DN15;qDN15;DC13;qDC13;CHLA;qCHLA
//;(yyyy-mm-dd);(hh:mm:ss);-;-;-;m;;(wgs84);(wgs84);°C;;PSU;;ml/l;;;;µmol/l;;µmol/l;;µmol/l;;µmol/l;;µmol/l;;µg/l;;µg/l;;mg/l;;‰;;‰;;µg/l;
12;2001-08-08;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;14.943;2;38.046;2;999999;9;999999;9;999999;9;0.33;2;0.01;0;0.08;2;1.26;2;135.550;2;25.270;2;999999;9;999999;9;999999;9;0.33;2
12;2001-08-08;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;24.525;2;38.091;2;999999;9;999999;9;999999;9;0.00;0;0.01;0;0.02;0;1.82;2;157.910;2;22.090;2;999999;9;999999;9;999999;9;0.17;2
12;2001-08-21;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;15.798;2;37.953;2;999999;9;999999;9;999999;9;0.00;0;0.04;2;0.02;0;1.67;2;153.240;2;19.390;2;999999;9;999999;9;999999;9;0.26;2
12;2001-08-21;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;24.772;2;38.180;2;999999;9;999999;9;999999;9;0.01;0;0.02;0;0.02;0;1.40;2;169.200;2;23.990;2;999999;9;999999;9;999999;9;0.22;2
12;2001-08-30;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;15.475;2;37.986;2;999999;9;999999;9;999999;9;0.00;0;0.01;0;0.01;0;1.19;2;132.340;2;17.300;2;999999;9;999999;9;999999;9;0.39;2
12;2001-08-30;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;26.586;2;38.222;2;999999;9;999999;9;999999;9;0.00;0;0.03;0;0.02;0;1.47;2;158.120;2;20.600;2;999999;9;999999;9;999999;9;0.19;2
12;2001-09-05;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;14.267;2;38.038;2;999999;9;999999;9;999999;9;0.06;2;0.41;2;0.04;2;0.90;2;113.830;2;10.220;2;999999;9;999999;9;999999;9;0.08;2
12;2001-09-05;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;21.456;2;38.161;2;999999;9;999999;9;999999;9;1.55;2;0.08;2;0.04;2;1.40;2;131.590;2;14.140;2;999999;9;999999;9;999999;9;0.33;2
12;2001-09-21;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;16.998;2;38.030;2;999999;9;999999;9;999999;9;999999;9;0.20;2;0.06;2;1.24;2;142.940;2;17.610;2;999999;9;999999;9;999999;9;0.25;2
12;2001-09-21;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;20.826;2;38.222;2;999999;9;999999;9;999999;9;999999;9;0.34;2;0.08;2;1.40;2;152.160;2;17.690;2;999999;9;999999;9;999999;9;0.13;2
12;2001-09-26;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;17.860;2;38.042;2;999999;9;999999;9;999999;9;999999;9;0.17;2;0.08;2;1.15;2;124.230;2;13.470;2;999999;9;999999;9;999999;9;0.27;2
12;2001-09-26;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;20.969;2;38.204;2;999999;9;999999;9;999999;9;999999;9;0.00;0;0.07;2;0.90;2;141.850;2;14.940;2;999999;9;999999;9;999999;9;0.22;2
12;2001-10-03;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;18.485;2;38.129;2;999999;9;999999;9;999999;9;999999;9;0.08;2;0.06;2;0.80;2;110.420;2;17.350;2;999999;9;999999;9;999999;9;0.24;2
12;2001-10-03;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;21.039;2;38.182;2;999999;9;999999;9;999999;9;999999;9;0.15;2;0.06;2;1.65;2;77.130;2;10.090;2;999999;9;999999;9;999999;9;0.16;2
12;2001-10-10;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;20.603;2;38.213;2;999999;9;999999;9;999999;9;999999;9;0.17;2;999999;9;1.70;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.21;2
12;2001-10-10;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;21.179;2;38.148;2;999999;9;999999;9;999999;9;999999;9;0.00;0;0.03;2;0.99;2;153.070;2;26.550;2;999999;9;999999;9;999999;9;0.18;2
12;2001-10-17;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;17.840;2;38.124;2;999999;9;999999;9;999999;9;0.47;2;0.27;2;0.06;2;2.65;2;280.960;2;41.950;2;999999;9;999999;9;999999;9;0.25;2
12;2001-10-17;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;20.965;2;38.120;2;999999;9;999999;9;999999;9;999999;9;0.04;2;999999;9;1.81;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.11;2
12;2001-10-24;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;19.223;2;38.100;2;999999;9;999999;9;999999;9;0.00;0;0.09;2;0.03;2;0.73;2;226.060;2;37.110;2;999999;9;999999;9;999999;9;0.18;2
12;2001-10-24;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;20.716;2;38.147;2;999999;9;999999;9;999999;9;999999;9;0.00;0;999999;9;0.75;2;210.740;2;29.160;2;999999;9;999999;9;999999;9;0.17;2
12;2001-10-31;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;15.931;2;38.023;2;999999;9;999999;9;999999;9;0.14;2;0.02;0;0.03;2;0.80;2;156.630;2;20.060;2;999999;9;999999;9;999999;9;0.26;2
12;2001-10-31;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;23.316;2;38.006;2;999999;9;999999;9;999999;9;0.00;0;0.09;2;0.05;2;0.72;2;138.390;2;21.360;2;999999;9;999999;9;999999;9;0.19;2
12;2001-11-07;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;19.577;2;38.088;2;999999;9;999999;9;999999;9;0.01;0;0.10;2;0.03;2;0.73;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.10;2
12;2001-11-07;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;19.767;2;38.102;2;999999;9;999999;9;999999;9;0.04;0;0.11;2;0.04;2;1.07;2;137.670;2;13.200;2;999999;9;999999;9;999999;9;0.16;2
12;2001-11-14;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;18.238;2;38.092;2;999999;9;999999;9;999999;9;0.00;0;0.09;2;0.08;2;0.60;2;141.980;2;16.820;2;999999;9;999999;9;999999;9;999999;9
12;2001-11-14;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;18.195;2;38.033;2;999999;9;999999;9;999999;9;0.14;2;0.09;2;0.07;2;0.87;2;268.680;2;39.920;2;999999;9;999999;9;999999;9;0.21;2
12;2001-11-21;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;17.050;2;38.058;2;999999;9;999999;9;999999;9;0.01;0;0.11;2;0.08;2;0.63;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.18;2
12;2001-11-21;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;17.219;2;38.051;2;999999;9;999999;9;999999;9;0.02;0;0.06;2;0.09;2;0.57;2;110.010;2;16.930;2;999999;9;999999;9;999999;9;0.13;2
12;2001-11-28;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;16.929;2;38.056;2;999999;9;999999;9;999999;9;0.26;2;0.17;2;0.07;2;0.77;2;187.780;2;21.970;2;999999;9;999999;9;999999;9;0.15;2
12;2001-11-28;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;16.910;2;38.046;2;999999;9;999999;9;999999;9;0.21;2;0.14;2;0.08;2;0.70;2;104.070;2;12.170;2;999999;9;999999;9;999999;9;0.18;2
12;2001-12-05;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;16.796;2;38.084;2;999999;9;999999;9;999999;9;0.00;0;0.15;2;0.06;2;0.73;2;231.480;2;21.080;2;999999;9;999999;9;999999;9;0.13;2
12;2001-12-05;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;16.793;2;38.083;2;999999;9;999999;9;999999;9;0.21;2;0.18;2;0.07;2;0.80;2;183.950;2;16.840;2;999999;9;999999;9;999999;9;0.13;2
12;2001-12-12;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;15.808;2;38.065;2;999999;9;999999;9;999999;9;0.28;2;0.18;2;0.04;2;0.72;2;90.310;2;11.020;2;999999;9;999999;9;999999;9;0.13;2
12;2001-12-12;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;16.374;2;38.088;2;999999;9;999999;9;999999;9;0.34;2;0.20;2;0.05;2;0.87;2;101.100;2;12.890;2;999999;9;999999;9;999999;9;0.15;2
12;2001-12-19;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;15.408;2;38.073;2;999999;9;999999;9;999999;9;0.37;2;0.26;2;0.08;2;0.92;2;84.170;2;10.370;2;999999;9;999999;9;999999;9;0.18;2
12;2001-12-19;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;15.371;2;38.074;2;999999;9;999999;9;999999;9;0.21;2;0.26;2;0.05;2;0.77;2;81.300;2;11.830;2;999999;9;999999;9;999999;9;0.14;2
12;2001-12-26;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;14.947;2;38.101;2;999999;9;999999;9;999999;9;0.47;2;0.38;2;0.06;2;0.77;2;249.180;2;24.270;2;999999;9;999999;9;999999;9;0.17;2
12;2001-12-26;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;14.922;2;38.099;2;999999;9;999999;9;999999;9;0.21;2;0.42;2;0.09;2;0.77;2;96.320;2;12.140;2;999999;9;999999;9;999999;9;0.18;2
12;2002-01-02;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;14.405;2;38.131;2;3.71;3;999999;9;999999;9;1.20;2;0.34;2;0.06;2;0.77;2;61.230;2;999999;9;999999;9;999999;9;999999;9;0.21;2
12;2002-01-02;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;14.393;2;38.125;2;999999;9;999999;9;999999;9;1.01;2;0.42;2;0.06;2;0.90;2;86.090;2;999999;9;999999;9;999999;9;999999;9;0.19;2
12;2002-01-09;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;14.038;2;38.167;2;4.05;3;999999;9;999999;9;1.07;2;0.36;2;0.10;2;1.21;2;66.910;2;999999;9;999999;9;999999;9;999999;9;0.20;2
12;2002-01-09;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;14.026;2;38.168;2;4.01;3;999999;9;999999;9;1.01;2;0.39;2;0.07;2;0.84;2;61.800;2;999999;9;999999;9;999999;9;999999;9;0.19;2
12;2002-01-16;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;13.867;2;38.192;2;5.39;2;999999;9;999999;9;1.38;2;0.49;2;0.08;2;1.09;2;67.920;2;999999;9;999999;9;999999;9;999999;9;0.17;2
12;2002-01-16;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;13.829;2;38.192;2;5.38;2;999999;9;999999;9;1.15;2;0.46;2;0.08;2;0.82;2;64.030;2;999999;9;999999;9;999999;9;999999;9;0.17;2
12;2002-01-23;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;13.625;2;38.195;2;5.22;2;999999;9;999999;9;1.43;2;0.55;2;0.08;2;1.39;2;64.310;2;999999;9;999999;9;999999;9;999999;9;0.21;2
12;2002-01-23;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;13.712;2;38.209;2;5.24;2;999999;9;999999;9;1.33;2;0.54;2;0.09;2;0.97;2;83.710;2;999999;9;999999;9;999999;9;999999;9;0.23;2
12;2002-01-30;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;13.570;2;38.176;2;999999;9;999999;9;999999;9;1.62;2;0.26;2;0.04;2;1.90;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.23;2
12;2002-01-30;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;13.600;2;38.172;2;5.73;2;999999;9;999999;9;1.40;2;0.19;2;0.05;2;2.00;2;85.910;2;999999;9;999999;9;999999;9;999999;9;0.41;2
12;2002-02-07;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;13.382;2;38.090;2;5.54;2;999999;9;999999;9;1.40;2;0.32;2;0.04;2;1.69;2;81.180;2;999999;9;999999;9;999999;9;999999;9;0.27;2
12;2002-02-07;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;13.345;2;37.985;2;5.61;2;999999;9;999999;9;1.21;2;0.25;2;0.06;2;1.31;2;89.980;2;999999;9;999999;9;999999;9;999999;9;0.49;2
12;2002-02-13;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;13.363;2;38.072;2;5.71;2;999999;9;999999;9;1.32;2;0.35;2;0.04;2;1.37;2;83.900;2;999999;9;999999;9;999999;9;999999;9;0.46;2
12;2002-02-13;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;13.327;2;38.017;2;5.94;2;999999;9;999999;9;1.09;2;0.26;2;0.07;2;1.72;2;119.810;2;999999;9;999999;9;999999;9;999999;9;1.09;2
12;2002-02-20;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;13.387;2;38.097;2;5.69;2;999999;9;999999;9;1.94;2;0.35;2;0.09;2;1.72;2;79.220;2;999999;9;999999;9;999999;9;999999;9;0.11;2
12;2002-02-20;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;13.074;2;37.899;2;5.92;2;999999;9;999999;9;1.36;2;0.19;2;0.69;3;2.95;2;83.360;2;999999;9;999999;9;999999;9;999999;9;0.98;2
12;2002-03-01;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;13.310;2;38.102;2;5.71;2;999999;9;999999;9;1.94;2;0.23;2;0.07;2;3.63;2;70.420;2;999999;9;999999;9;999999;9;999999;9;0.15;2
12;2002-03-01;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;13.122;2;38.069;2;5.71;2;999999;9;999999;9;1.21;2;0.16;2;0.03;2;2.61;2;127.870;2;999999;9;999999;9;999999;9;999999;9;0.81;2
12;2002-03-08;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;13.240;2;38.039;2;5.65;2;999999;9;999999;9;1.38;2;0.24;2;0.03;2;1.07;2;105.750;2;999999;9;999999;9;999999;9;999999;9;0.28;2
12;2002-03-08;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;13.644;2;38.027;2;5.62;2;999999;9;999999;9;1.38;2;0.23;2;0.02;0;1.94;2;83.060;2;999999;9;999999;9;999999;9;999999;9;0.27;2
12;2002-03-13;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;999999;9;999999;9;5.90;2;999999;9;999999;9;1.85;2;0.28;2;0.01;0;3.91;2;85.140;2;999999;9;999999;9;999999;9;999999;9;0.42;2
12;2002-03-13;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;999999;9;999999;9;6.18;2;999999;9;999999;9;1.38;2;0.24;2;0.03;2;1.68;2;115.500;2;999999;9;999999;9;999999;9;999999;9;0.34;2
12;2002-03-20;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;999999;9;999999;9;5.79;2;999999;9;999999;9;1.06;2;0.21;2;0.02;0;0.91;2;91.160;2;999999;9;999999;9;999999;9;999999;9;0.28;2
12;2002-03-20;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;999999;9;999999;9;5.87;2;999999;9;999999;9;0.41;2;0.07;2;0.02;0;0.85;2;67.100;2;999999;9;999999;9;999999;9;999999;9;0.20;2
12;2002-03-27;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;999999;9;999999;9;5.79;2;999999;9;999999;9;0.95;2;0.29;2;0.01;0;0.62;2;109.280;2;999999;9;999999;9;999999;9;999999;9;0.10;2
12;2002-03-27;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;999999;9;999999;9;5.94;2;999999;9;999999;9;0.59;2;0.09;2;0.02;0;0.65;2;93.470;2;999999;9;999999;9;999999;9;999999;9;0.13;2
12;2002-04-04;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;13.788;2;38.004;2;5.75;2;999999;9;999999;9;0.56;2;0.13;2;0.04;2;0.83;2;126.260;2;999999;9;999999;9;999999;9;999999;9;0.22;2
12;2002-04-04;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;14.224;2;38.003;2;5.83;2;999999;9;999999;9;0.20;2;0.07;2;0.02;0;0.80;2;102.050;2;999999;9;999999;9;999999;9;999999;9;999999;9
12;2002-04-10;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;13.836;2;37.979;2;5.70;2;999999;9;999999;9;0.00;0;0.03;0;0.03;2;0.34;2;80.040;2;999999;9;999999;9;999999;9;999999;9;0.29;2
12;2002-04-10;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;13.822;2;37.982;2;5.77;2;999999;9;999999;9;1.19;2;0.04;2;0.03;2;0.67;2;101.130;2;999999;9;999999;9;999999;9;999999;9;0.32;2
12;2002-04-18;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;13.726;2;38.000;2;5.81;2;999999;9;999999;9;1.34;2;0.03;0;0.04;2;2.98;2;75.400;2;999999;9;999999;9;999999;9;999999;9;0.21;2
12;2002-04-18;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;14.612;2;37.940;2;5.67;2;999999;9;999999;9;0.00;0;0.01;0;0.05;2;0.00;0;110.910;2;999999;9;999999;9;999999;9;999999;9;0.38;2
12;2002-04-24;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;13.731;2;38.000;2;5.76;2;999999;9;999999;9;1.66;2;0.10;2;0.00;0;2.94;2;98.590;2;999999;9;999999;9;999999;9;999999;9;0.26;2
12;2002-04-24;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;15.063;2;37.852;2;5.94;2;999999;9;999999;9;2.05;2;0.01;0;0.02;0;7.36;2;141.660;2;999999;9;999999;9;999999;9;999999;9;0.20;2
12;2002-04-30;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;14.555;2;37.952;2;6.01;2;999999;9;999999;9;1.37;2;0.00;0;0.01;0;2.94;2;99.220;2;999999;9;999999;9;999999;9;999999;9;0.33;2
12;2002-04-30;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;15.797;2;37.932;2;5.83;2;999999;9;999999;9;1.45;2;0.00;0;0.04;2;3.17;2;141.460;2;999999;9;999999;9;999999;9;999999;9;0.40;2
12;2002-05-07;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;15.680;2;37.838;2;5.86;2;999999;9;999999;9;0.00;0;0.00;0;0.01;0;0.24;2;114.130;2;999999;9;999999;9;999999;9;999999;9;0.34;2
12;2002-05-07;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;16.185;2;37.528;2;5.72;2;999999;9;999999;9;1.70;2;0.00;0;0.04;2;4.54;2;120.140;2;999999;9;999999;9;999999;9;999999;9;0.36;2
12;2002-05-15;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;14.280;2;37.983;2;5.69;2;999999;9;999999;9;0.62;2;0.10;2;0.03;2;0.31;2;92.340;2;999999;9;999999;9;999999;9;999999;9;0.27;2
12;2002-05-15;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;18.028;2;37.330;2;5.83;2;999999;9;999999;9;0.00;0;0.00;0;0.02;0;0.86;2;209.770;2;999999;9;999999;9;999999;9;999999;9;0.60;2
12;2002-05-22;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;14.329;2;38.007;2;5.94;2;999999;9;999999;9;0.00;0;0.02;0;0.01;0;0.31;2;999999;9;26.300;2;999999;9;999999;9;999999;9;0.51;2
12;2002-05-22;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;19.718;2;37.439;2;5.58;2;999999;9;999999;9;0.18;2;0.00;0;0.00;0;0.61;2;199.970;2;36.600;2;999999;9;999999;9;999999;9;0.39;2
12;2002-05-28;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;14.648;2;37.966;2;5.98;2;999999;9;999999;9;0.00;0;0.03;0;0.00;0;0.15;2;161.770;2;28.220;2;999999;9;999999;9;999999;9;0.44;2
12;2002-05-28;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;18.612;2;37.658;2;5.57;2;999999;9;999999;9;0.11;2;0.00;0;0.00;0;0.58;2;167.620;2;24.520;2;999999;9;999999;9;999999;9;0.19;2
12;2002-06-05;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;15.408;2;37.955;2;6.05;2;999999;9;999999;9;0.00;0;0.00;0;0.00;0;0.39;2;160.620;2;26.220;2;999999;9;999999;9;999999;9;0.37;2
12;2002-06-05;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;20.171;2;37.668;2;5.40;2;999999;9;999999;9;0.96;2;0.01;0;999999;9;1.19;2;172.120;2;37.930;2;999999;9;999999;9;999999;9;0.24;2
12;2002-06-12;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;15.660;2;37.887;2;5.99;2;999999;9;999999;9;0.00;0;0.02;0;0.02;0;0.42;2;159.300;2;23.450;2;999999;9;999999;9;999999;9;0.54;2
12;2002-06-12;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;19.982;2;37.633;2;5.16;2;999999;9;999999;9;0.19;2;0.01;0;0.02;0;0.62;2;170.720;2;22.970;2;999999;9;999999;9;999999;9;0.20;2
12;2002-06-19;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;14.665;2;37.904;2;5.93;2;999999;9;999999;9;0.00;0;0.00;0;0.02;0;0.46;2;106.180;2;22.180;2;999999;9;999999;9;999999;9;0.37;2
12;2002-06-19;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;21.490;2;37.457;2;5.05;2;999999;9;999999;9;0.00;0;0.00;0;0.02;0;1.28;2;175.580;2;40.500;2;999999;9;999999;9;999999;9;0.27;2
12;2002-06-26;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;14.864;2;37.860;2;6.06;2;999999;9;999999;9;0.00;0;0.00;0;0.02;0;0.35;2;128.750;2;20.810;2;999999;9;999999;9;999999;9;0.20;2
12;2002-06-26;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;25.403;2;37.504;2;5.73;2;999999;9;999999;9;0.00;0;0.00;0;0.02;0;0.46;2;161.320;2;26.110;2;999999;9;999999;9;999999;9;0.34;2
12;2002-07-02;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;14.925;2;37.902;2;5.95;2;999999;9;999999;9;0.00;0;0.00;0;0.01;0;0.24;2;124.420;2;23.400;2;999999;9;999999;9;999999;9;0.39;2
12;2002-07-02;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;23.905;2;37.717;2;5.09;2;999999;9;999999;9;0.00;0;0.00;0;0.02;0;0.54;2;161.320;2;30.870;2;999999;9;999999;9;999999;9;0.19;2
12;2002-07-10;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;14.835;2;37.882;2;5.70;2;999999;9;999999;9;0.00;0;0.00;0;0.02;0;0.40;2;115.100;2;20.690;2;999999;9;999999;9;999999;9;0.45;2
12;2002-07-10;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;22.715;2;37.766;2;5.22;2;999999;9;999999;9;0.04;0;0.00;0;0.01;0;0.42;2;122.390;2;22.930;2;999999;9;999999;9;999999;9;0.22;2
12;2002-07-18;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;15.241;2;37.863;2;5.90;2;999999;9;999999;9;0.00;0;0.00;0;0.02;0;0.40;2;140.770;2;17.540;2;999999;9;999999;9;999999;9;0.33;2
12;2002-07-18;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;23.942;2;37.642;2;4.87;2;999999;9;999999;9;0.00;0;0.00;0;0.03;2;0.46;2;268.360;2;46.460;2;999999;9;999999;9;999999;9;0.24;2
12;2002-07-24;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;15.447;2;37.827;2;6.16;2;999999;9;999999;9;0.00;0;0.02;0;0.01;0;0.63;2;169.100;2;34.500;2;999999;9;999999;9;999999;9;0.46;2
12;2002-07-24;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;25.045;2;37.668;2;5.70;2;999999;9;999999;9;0.00;0;0.00;0;0.01;0;0.75;2;173.950;2;32.020;2;999999;9;999999;9;999999;9;0.00;0
12;2002-07-31;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;14.364;2;37.924;2;5.79;2;999999;9;999999;9;0.00;0;0.03;0;0.03;2;0.58;2;118.660;2;18.150;2;999999;9;999999;9;999999;9;0.25;2
12;2002-07-31;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;24.989;2;37.615;2;4.85;2;999999;9;999999;9;0.00;0;0.00;0;0.02;0;0.71;2;170.660;2;29.490;2;999999;9;999999;9;999999;9;0.21;2
12;2002-08-07;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;16.160;2;37.739;2;6.00;2;999999;9;999999;9;0.00;0;0.00;0;0.04;2;0.79;2;125.440;2;20.670;2;999999;9;999999;9;999999;9;0.30;2
12;2002-08-07;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;23.199;2;37.826;2;5.06;2;999999;9;999999;9;0.00;0;0.00;0;0.04;2;0.81;2;173.710;3;18.350;3;999999;9;999999;9;999999;9;0.07;2
12;2002-08-14;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;14.963;2;37.884;2;5.64;2;999999;9;999999;9;0.00;0;0.04;2;0.03;2;0.68;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.26;2
12;2002-08-14;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;23.620;2;37.779;2;4.92;2;999999;9;999999;9;0.35;2;0.00;0;0.02;0;0.78;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.17;2
12;2002-08-21;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;15.770;2;37.818;2;5.95;2;999999;9;999999;9;0.00;0;0.00;0;0.03;2;0.58;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.45;2
12;2002-08-21;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;24.363;2;37.764;2;4.99;2;999999;9;999999;9;0.00;0;0.01;0;0.03;2;0.78;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.13;2
